,Długość,CapsLock_śr,CapsLock_Max,CapsLock_Sum,http,font,td,statements,www,nbsp,height,pills,width,size,ect,the,to,hou,enron,for,on,i,and,deal
2661,159,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2662,62,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,150,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2664,193,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
2665,11,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,66,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2667,554,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,1,2,1,4
2668,503,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,0
2669,753,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0
2670,317,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2671,3187,1.0,1,1,0,0,0,0,0,0,0,0,0,0,49,18,11,26,13,3,6,0,5,0
2672,98,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2673,344,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,2,3,0,1
2674,631,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2675,389,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
2676,80,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2677,752,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,4,2,0
2678,302,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2679,48,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2680,11,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,1139,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,5,1,0,3,3,1,0,0
2682,352,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0
2683,1390,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5,0
2684,679,1.0,1,1,2,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,2,0,0
2685,404,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,1109,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,4,0,3,2,2,0,0,0
2687,151,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2688,107,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2689,88,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2690,1947,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,8,0,4,9,3,1,0,0
2691,817,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,1,2,3
2692,1649,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,3,0
2693,157,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
2694,96,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2695,477,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0
2696,2123,1.0,1,1,6,0,0,0,6,0,0,0,0,0,0,8,7,0,1,4,4,0,2,0
2697,374,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,1,3
2698,389,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
2699,953,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,1111,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2701,134,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2702,402,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2703,579,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,1367,1.0,1,1,0,0,0,0,0,0,0,0,0,0,27,1,3,14,14,1,1,0,0,0
2705,146,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,8933,1.0,1,1,43,14,84,0,0,16,41,0,52,8,0,6,10,0,0,7,1,5,12,0
2707,407,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,1,1,1
2708,257,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0
2709,610,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,3,0
2710,1683,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,2,7,2,3,6
2711,111,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,1175,1.0,1,1,0,0,0,0,0,0,0,0,0,0,10,3,7,6,2,1,6,3,0,3
2713,1086,1.0,1,1,0,0,0,0,0,0,0,0,0,0,4,6,3,2,4,6,0,1,1,0
2714,1690,1.0,1,1,0,0,0,0,0,0,0,0,0,0,14,4,6,8,2,5,3,2,3,1
2715,418,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
2716,344,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,3,2,1
2717,695,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,3,0
2718,1163,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,0,7,0
2719,802,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,2,5,0
2720,1451,1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,2,1,0
2721,1471,1.0,1,1,0,0,0,0,0,0,0,0,0,0,15,5,2,8,22,5,1,1,1,0
2722,389,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,1,1,2
2723,1425,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,7,2,0,3,0
2724,122,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
2725,569,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,4,2,2,0
2726,775,1.0,1,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,3,0
2727,163,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2728,129,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2729,426,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,732,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,3,0,1,2,4,3,2,0
2731,149,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2732,677,1.0,1,1,0,0,0,0,0,0,0,0,0,0,7,2,2,3,3,2,1,1,0,0
2733,96,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2734,2503,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,5,1,10,7,0
2735,193,1.0,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
2736,39,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,1343,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,12,6,0,0,5,1,0,9,0
2738,490,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,3,0
2739,2850,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,6,2,22,2
2740,193,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,1,0,0
2741,387,1.0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0
2742,433,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,383,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
2744,4853,1.0,1,1,1,0,1,0,4,0,0,0,0,1,0,23,22,0,0,15,2,3,19,0
2745,2153,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,12,0,7,8,2,4,10,0
2746,631,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
2747,668,1.0,1,1,3,0,0,0,3,0,0,0,0,0,0,2,6,0,0,1,5,0,0,0
2748,1211,1.0,1,1,2,0,0,0,0,0,0,1,0,0,0,9,7,0,0,2,0,0,2,0
2749,460,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,3,0
2750,175,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,2
2751,1219,1.0,1,1,0,0,0,0,0,0,0,0,0,0,18,4,2,9,5,0,2,0,3,2
2752,52,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2753,527,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,385,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
2755,283,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,1,0,1
2756,3870,1.0,1,1,0,0,0,0,0,0,0,0,0,0,16,19,14,8,14,6,8,12,8,7
2757,1287,1.0,1,1,0,0,0,0,0,0,0,0,0,0,12,3,4,6,7,6,2,1,2,0
2758,1737,1.0,1,1,0,0,0,0,0,0,0,0,0,0,4,26,12,2,2,7,9,8,1,3
2759,10652,1.0,1,1,0,0,0,0,0,0,0,0,0,0,313,13,17,154,146,4,3,4,10,0
2760,5351,1.0,1,1,0,0,0,3,0,0,0,0,0,0,0,34,17,0,0,9,4,0,21,0
2761,1459,1.0,1,1,0,0,0,0,0,0,0,0,0,0,17,9,4,9,0,5,2,5,1,0
2762,7145,1.0,1,1,0,0,0,9,0,0,0,0,0,0,0,41,31,0,0,9,8,0,29,0
2763,564,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0
2764,382,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
2765,1962,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,10,5,2,2,0
2766,407,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0
2767,409,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,4,1,0
2768,1542,1.0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,1,0,0,0
2769,635,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2770,642,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,1,1,3,2,0
2771,796,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,1
2772,479,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4,1,1,0
2773,1832,1.0,1,1,2,0,0,0,2,0,0,0,0,0,0,3,6,0,0,0,0,0,5,0
2774,1430,1.0,1,1,0,0,0,0,0,0,0,0,0,0,33,2,2,16,0,0,2,2,0,0
2775,1537,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,6,1,5,2,4,0,2,0
2776,1545,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,15,0,4,2,2,8,0,0
2777,2275,1.0,1,1,0,0,0,0,0,0,0,0,0,0,27,10,4,14,4,3,5,0,7,3
2778,402,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,2,2,0
2779,649,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0
2780,1988,1.0,1,1,0,0,0,0,0,0,0,0,0,0,31,7,8,16,11,1,4,1,2,0
2781,2387,1.0,1,1,1,0,1,0,4,0,0,0,0,0,0,7,7,0,0,7,2,0,6,0
2782,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2783,164,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0
2784,1388,1.0,1,1,0,0,0,0,0,0,0,0,0,0,7,12,6,4,2,2,2,1,2,0
2785,638,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,2,0,0,0,0
2786,409,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0
2787,498,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
2788,1593,1.0,1,1,0,0,0,0,0,0,0,0,0,0,5,7,6,3,2,6,2,2,5,1
2789,1081,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,1,2,0
2790,847,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,2,1
2791,995,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,2,7,0
2792,2902,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,1,0
2793,662,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
2794,655,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2795,808,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0
2796,443,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,3,0,0
2797,375,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0
2798,3602,1.0,1,1,0,0,0,0,0,0,0,0,0,0,30,29,17,15,0,24,6,19,16,9
2799,991,1.0,1,1,0,0,0,0,0,0,0,0,0,0,3,8,7,2,0,5,2,2,2,7
2800,559,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0
2801,1529,1.0,1,1,0,0,0,0,0,0,0,0,0,0,14,14,1,7,20,12,1,2,0,0
2802,682,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,1,1,1,1
2803,2365,1.0,1,1,0,0,0,0,0,0,0,0,0,0,9,6,12,5,11,5,7,5,6,7
2804,444,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2805,1005,1.0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,3,5,2,1,1,2,1,1
2806,805,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,2,0,1,0
2807,515,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,3,0,0,1
2808,1102,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,2,1,3,0
2809,473,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,1,0
2810,130,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2811,1561,1.0,1,1,0,0,0,0,0,0,0,0,0,0,9,1,4,5,4,5,3,3,1,5
2812,123,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2813,673,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,1,0,2,1,0
2814,1231,1.0,1,1,2,0,0,0,1,0,1,0,0,0,0,3,3,0,0,2,0,0,2,0
2815,174,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,1489,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,5,1,3,6,6
2817,166,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,163,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2819,321,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2820,3839,1.0,1,1,0,0,0,0,0,0,0,0,0,0,25,35,20,13,0,7,6,12,10,0
2821,158,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0
2822,94,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2823,233,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,1565,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,3,2,0,1,0
2825,919,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2,11,5,1,0,3,6,7,3,0
2826,3567,1.0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2827,509,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0
2828,227,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
2829,1099,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,2,4,0
2830,65,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2831,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2832,513,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0
2833,398,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0
2834,2368,1.0,1,1,0,0,0,0,0,0,0,0,0,0,13,17,9,7,6,2,6,8,6,0
2835,369,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,4,2,2
2836,146,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
2837,562,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,2,0,3,0
2838,2092,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,2,0,0,8,0
2839,473,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0
2840,1763,1.0,1,1,0,0,0,0,0,0,0,0,0,0,8,5,10,5,4,1,5,0,4,0
2841,42,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,441,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,1,0,1
2843,367,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1
2844,93,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,3248,1.0,1,1,0,0,0,0,0,0,0,0,0,0,17,9,17,9,3,6,10,7,4,6
2846,80,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,2336,1.0,1,1,2,18,0,0,0,0,0,0,0,14,0,6,4,0,0,1,2,5,5,0
2848,322,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,1,3
2849,4460,1.0,1,1,2,0,0,0,0,0,0,0,0,0,121,15,6,60,40,4,8,0,2,0
2850,1099,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2851,128,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2852,855,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2853,143,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
2854,1304,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,6,0,1,2,2,0,7,0
2855,1504,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,1,2,5,0
2856,383,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
2857,1173,1.0,1,1,0,0,0,0,0,0,0,0,0,0,18,3,4,9,4,1,0,0,2,0
2858,162,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
2859,506,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0
2860,2104,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,7,1,0,8,0
2861,633,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2862,277,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
2863,1206,1.0,1,1,1,0,0,0,0,0,0,0,0,0,10,4,7,5,7,2,4,0,0,0
2864,168,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2865,98,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2866,239,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0
2867,602,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,1,2,0
2868,3519,1.0,1,1,0,0,0,0,0,0,0,0,0,0,30,30,18,16,4,9,6,7,6,3
2869,1825,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,6,1,0,6,0
2870,667,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,1,0,0
2871,201,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0
2872,574,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
2873,2512,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0
2874,158,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2875,852,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,4,2,3,3
2876,317,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0
2877,827,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,3,2,1
2878,1501,1.0,1,1,0,0,0,0,0,0,0,0,0,0,42,3,2,21,14,1,2,0,3,0
2879,144,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
2880,213,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0
2881,1236,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,1591,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,11,0,1,3,1,4,2,7
2883,6036,1.0,1,1,0,0,0,9,0,0,0,0,0,0,0,41,28,0,0,4,5,0,24,0
2884,102,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885,1130,1.0,1,1,0,0,0,0,0,0,0,0,0,0,7,12,4,4,5,1,2,0,3,0
2886,137,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2887,629,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0
2888,281,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,2,0,1
2889,6656,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0
2890,207,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2891,411,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
2892,366,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,2,3
2893,198,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,1,0,0
2894,4607,1.0,1,1,0,0,0,0,0,0,0,0,0,0,38,17,18,22,0,10,12,6,2,7
2895,133,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2896,796,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0
2897,77,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,96,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2899,183,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2900,151,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,461,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,2,0,0
2902,1143,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,5,1,0,3,3,1,0,0
2903,11,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,86,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2905,148,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2906,705,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,2,0
2907,187,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0
2908,2448,1.0,1,1,0,0,0,0,0,0,0,0,0,0,10,20,20,5,3,3,1,4,9,7
2909,989,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,2,0,3,0
2910,267,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2911,272,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2912,1287,1.0,1,1,0,0,0,0,0,0,0,0,0,0,12,3,4,6,7,6,2,1,2,0
2913,941,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,4,1,0,2,2,0,3,0
2914,508,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2915,132,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2916,77,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2917,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2918,401,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
2919,208,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
2920,95,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2921,718,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,2,0,2,0
